Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Delta Time (s)	UNIT
1097	Spectrogram 1	1	2534.830727579	2535.090414274	92.4	1879.6	1787.2	93.8	0.260	18
1098	Spectrogram 1	1	2536.274423424	2537.340599760	49.9	2045.4	1995.5	257.8	1.066	25
1099	Spectrogram 1	1	2538.020746733	2538.276328736	0.0	1970.5	1970.5	281.2	0.256	19
1100	Spectrogram 1	1	2538.350524934	2538.665858778	0.0	1986.9	1986.9	234.4	0.315	18
1101	Spectrogram 1	1	2539.233981874	2539.463467911	0.0	2020.4	2020.4	117.2	0.229	19
1102	Spectrogram 1	1	2539.556213159	2539.871547002	91.0	2093.0	2002.0	304.7	0.315	18
1103	Spectrogram 1	1	2540.061187652	2540.612658171	0.0	2095.2	2095.2	234.4	0.551	32
1104	Spectrogram 1	1	2541.017069885	2541.318372871	0.0	1920.6	1920.6	117.2	0.301	19
1105	Spectrogram 1	1	2541.429667168	2541.652255763	91.0	2002.0	1911.0	164.1	0.223	18
1106	Spectrogram 1	1	2541.755120013	2542.115982003	0.0	1987.5	1987.5	164.1	0.361	19
1107	Spectrogram 1	1	2542.134531053	2542.468413946	30.3	2184.1	2153.8	281.2	0.334	18
1108	Spectrogram 1	1	2542.848224854	2543.154728781	0.0	1995.5	1995.5	281.2	0.307	19
1109	Spectrogram 1	1	2543.191826880	2543.451513575	15.2	1971.7	1956.5	281.2	0.260	18
1110	Spectrogram 1	1	2544.706844763	2547.866606575	351.3	2244.9	1893.6	914.1	3.160	27
1111	Spectrogram 1	1	2549.937921245	2550.875421127	99.8	2070.3	1970.5	304.7	0.937	28
1112	Spectrogram 1	1	2553.375420812	2554.643803005	174.6	1970.5	1795.9	234.4	1.268	28
1113	Spectrogram 1	1	2555.446555546	2555.693966780	0.0	2045.4	2045.4	117.2	0.247	19
1114	Spectrogram 1	1	2555.712515829	2556.064947772	30.3	1971.7	1941.4	257.8	0.352	18
1115	Spectrogram 1	1	2556.273761324	2556.788467141	24.9	2269.9	2245.0	234.4	0.515	32
1116	Spectrogram 1	1	2557.358320011	2557.697264137	24.9	1995.5	1970.6	117.2	0.339	19
1117	Spectrogram 1	1	2557.715813186	2557.956950831	30.3	1986.9	1956.6	281.2	0.241	18
1118	Spectrogram 1	1	2558.111996386	2558.810525710	24.9	1995.5	1970.6	234.4	0.699	32
1119	Spectrogram 1	1	2559.361996229	2559.644914345	0.0	1970.5	1970.5	117.2	0.283	19
1120	Spectrogram 1	1	2559.644914345	2559.867502940	0.0	1911.0	1911.0	304.7	0.223	18
1121	Spectrogram 1	1	2560.060525553	2560.312680130	0.0	1970.5	1970.5	304.7	0.252	19
1122	Spectrogram 1	1	2560.331229180	2560.572366825	60.7	1895.9	1835.2	234.4	0.241	18
1123	Spectrogram 1	1	2561.269708221	2561.425623106	0.0	2020.4	2020.4	117.2	0.156	19
1124	Spectrogram 1	1	2561.518368354	2561.778055049	45.5	2002.0	1956.5	304.7	0.260	18
1125	Spectrogram 1	1	2561.968237544	2562.130486991	99.8	1820.9	1721.1	304.7	0.162	19
1126	Spectrogram 1	1	2562.130486991	2562.445820834	45.5	1971.7	1926.2	140.6	0.315	18
1127	Spectrogram 1	1	2562.630002167	2563.034413881	49.9	2070.3	2020.4	234.4	0.404	X2
1128	Spectrogram 1	1	2563.273384439	2563.604266750	24.9	2120.2	2095.3	328.1	0.331	X2
1129	Spectrogram 1	1	2564.321178425	2564.578961538	0.0	2070.3	2070.3	117.2	0.258	19
1130	Spectrogram 1	1	2564.597510588	2564.968491580	75.8	1956.5	1880.7	328.1	0.371	18
1131	Spectrogram 1	1	2565.111619501	2565.516031215	0.0	1970.5	1970.5	328.1	0.404	X2
1132	Spectrogram 1	1	2566.355337228	2570.013425002	449.0	2943.3	2494.3	890.6	3.658	27
1133	Spectrogram 1	1	2573.064895206	2573.892100984	149.7	2893.4	2743.7	304.7	0.827	28
1134	Spectrogram 1	1	2576.713673244	2577.963673087	274.4	2868.5	2594.1	843.8	1.250	27
1135	Spectrogram 1	1	2578.754114164	2579.342349384	0.0	1995.5	1995.5	281.2	0.588	X
1136	Spectrogram 1	1	2579.507790539	2580.004114006	0.0	2020.4	2020.4	328.1	0.496	X
1137	Spectrogram 1	1	2580.812937434	2581.621760861	0.0	1945.6	1945.6	304.7	0.809	28
1138	Spectrogram 1	1	2582.007790225	2582.357054886	424.7	1945.6	1520.9	562.5	0.349	X
1139	Spectrogram 1	1	2582.651172496	2583.092348911	49.9	1870.8	1820.9	234.4	0.441	X
1140	Spectrogram 1	1	2583.515142976	2583.809260586	0.0	1995.5	1995.5	304.7	0.294	X
1141	Spectrogram 1	1	2584.424739542	2584.810768905	374.2	1995.5	1621.3	445.3	0.386	X
1142	Spectrogram 1	1	2585.049739463	2585.343857073	424.0	1995.5	1571.5	492.2	0.294	X
1143	Spectrogram 1	1	2585.895327592	2586.207827552	0.0	2020.4	2020.4	257.8	0.312	X
1144	Spectrogram 1	1	2586.759298071	2587.108562733	0.0	1945.6	1945.6	281.2	0.349	X
1145	Spectrogram 1	1	2587.365915642	2587.715180304	0.0	1995.5	1995.5	281.2	0.349	X
1146	Spectrogram 1	1	2588.009297914	2588.340180225	0.0	1945.6	1945.6	257.8	0.331	X
1147	Spectrogram 1	1	2589.057091899	2589.351209509	0.0	2045.4	2045.4	304.7	0.294	X
1148	Spectrogram 1	1	2589.645327119	2589.921062379	24.9	2095.2	2070.3	281.2	0.276	X
1149	Spectrogram 1	1	2591.937245643	2595.356362860	349.2	2993.2	2644.0	867.2	3.419	27
1150	Spectrogram 1	1	2598.701950674	2599.290185894	0.0	2943.3	2943.3	867.2	0.588	28
1151	Spectrogram 1	1	2601.325971945	2602.851707047	673.5	2793.7	2120.2	937.5	1.526	27
1152	Spectrogram 1	1	2603.384795215	2603.642148124	0.0	2095.2	2095.2	539.1	0.257	X
1153	Spectrogram 1	1	2603.954648084	2604.267148045	0.0	2045.4	2045.4	562.5	0.312	X
1154	Spectrogram 1	1	2604.653177408	2605.020824421	324.3	2045.4	1721.1	492.2	0.368	X
1155	Spectrogram 1	1	2605.388471433	2605.792883147	274.4	1970.5	1696.1	539.1	0.404	X
1156	Spectrogram 1	1	2605.995089004	2606.325971315	0.0	1970.5	1970.5	515.6	0.331	X
1157	Spectrogram 1	1	2606.712000678	2607.024500639	0.0	2020.4	2020.4	562.5	0.312	X
1158	Spectrogram 1	1	2607.423443860	2607.735943821	0.0	1945.6	1945.6	210.9	0.312	X
1159	Spectrogram 1	1	2607.993296730	2608.324179041	324.3	2020.4	1696.1	328.1	0.331	X
1160	Spectrogram 1	1	2608.636679002	2608.930796612	0.0	1920.6	1920.6	328.1	0.294	X
1161	Spectrogram 1	1	2609.482267131	2609.794767091	0.0	1920.6	1920.6	23.4	0.312	X
1162	Spectrogram 1	1	2610.144031753	2610.456531714	49.9	2095.2	2045.3	562.5	0.312	X
1163	Spectrogram 1	1	2610.805796376	2611.063149284	0.0	1970.5	1970.5	585.9	0.257	X
1164	Spectrogram 1	1	2613.078534571	2616.810151748	573.7	2968.3	2394.6	1007.8	3.732	27
1165	Spectrogram 1	1	2620.431474822	2621.405739405	424.0	2943.3	2519.3	914.1	0.974	28
1166	Spectrogram 1	1	2623.022010561	2624.088186897	698.4	2968.3	2269.9	937.5	1.066	28
1167	Spectrogram 1	1	2624.529363312	2624.841863272	274.4	2070.3	1795.9	1007.8	0.312	X
1168	Spectrogram 1	1	2625.117598532	2625.411716142	199.5	1945.6	1746.1	492.2	0.294	X
1169	Spectrogram 1	1	2625.852892557	2626.110245466	74.8	2045.4	1970.6	609.4	0.257	X
1170	Spectrogram 1	1	2626.477892478	2626.753627738	74.8	2020.4	1945.6	140.6	0.276	X
1171	Spectrogram 1	1	2627.158039451	2627.507304113	374.2	2045.4	1671.2	984.4	0.349	X
1172	Spectrogram 1	1	2627.801421723	2628.058774632	74.8	1970.5	1895.7	562.5	0.257	X
1173	Spectrogram 1	1	2628.830833358	2629.106568618	374.2	2020.4	1646.2	539.1	0.276	X
1174	Spectrogram 1	1	2629.437450929	2629.731568539	49.9	2020.4	1970.5	257.8	0.294	X
1175	Spectrogram 1	1	2630.154362603	2630.430097863	449.0	2020.4	1571.4	585.9	0.276	X
1176	Spectrogram 1	1	2630.705833122	2631.036715433	74.8	2020.4	1945.6	468.8	0.331	X
1177	Spectrogram 1	1	2631.533038900	2631.974215315	49.9	1970.5	1920.6	468.8	0.441	X
1178	Spectrogram 1	1	2632.231568224	2632.470538782	99.8	2045.4	1945.6	492.2	0.239	X
1179	Spectrogram 1	1	2632.838185795	2633.132303405	99.8	1995.5	1895.7	914.1	0.294	X
1180	Spectrogram 1	1	2635.135979623	2638.775685047	673.5	2943.3	2269.8	1031.2	3.640	27
1181	Spectrogram 1	1	2641.942868484	2642.861986015	349.2	2918.4	2569.2	890.6	0.919	28
1182	Spectrogram 1	1	2645.361985700	2648.560514709	648.5	2918.4	2269.9	1078.1	3.199	27
1183	Spectrogram 1	1	2649.344877076	2650.208847555	449.0	2968.3	2519.3	468.8	0.864	28
1184	Spectrogram 1	1	2651.936788514	2652.506641384	174.6	2868.5	2693.9	1078.1	0.570	X
1185	Spectrogram 1	1	2654.381641147	2658.094875974	673.5	2943.3	2269.8	1007.8	3.713	27
1187	Spectrogram 1	1	2661.351342533	2661.939577753	498.9	3217.7	2718.8	703.1	0.588	U3
1188	Spectrogram 1	1	2665.138106762	2667.086635928	748.3	3068.0	2319.7	1007.8	1.949	U1
1189	Spectrogram 1	1	2667.821929953	2668.446929874	598.6	3068.0	2469.4	609.4	0.625	33
1190	Spectrogram 1	1	2669.917517924	2670.432223742	473.9	3068.0	2594.1	539.1	0.515	33
1191	Spectrogram 1	1	2672.392242925	2674.855477909	823.1	3093.0	2269.9	1031.2	2.463	U5
1192	Spectrogram 1	1	2678.495183332	2680.002536084	548.8	2943.3	2394.5	726.6	1.507	U2
1193	Spectrogram 1	1	2683.726666355	2684.719313289	424.0	2943.3	2519.3	726.6	0.993	U6
1194	Spectrogram 1	1	2687.770783493	2690.031812620	748.3	3167.8	2419.5	890.6	2.261	U5
1195	Spectrogram 1	1	2690.997565444	2691.806388872	498.9	3217.7	2718.8	750.0	0.809	U4
1196	Spectrogram 1	1	2693.350506324	2693.883594492	374.2	3068.0	2693.8	773.4	0.533	U4
1197	Spectrogram 1	1	2695.887270710	2698.203446889	648.5	2993.2	2344.7	867.2	2.316	U5
1198	Spectrogram 1	1	2698.663005655	2699.545358485	548.8	3043.1	2494.3	632.8	0.882	U4
1199	Spectrogram 1	1	2700.556387769	2701.640946456	473.9	3018.2	2544.3	796.9	1.085	U4
1200	Spectrogram 1	1	2702.331785468	2703.048697143	374.2	2968.3	2594.1	632.8	0.717	U6
1201	Spectrogram 1	1	2706.940075754	2708.465810856	498.9	2993.2	2494.3	562.5	1.526	U6
1202	Spectrogram 1	1	2710.781987035	2711.406986956	374.2	2968.3	2594.1	750.0	0.625	33
1203	Spectrogram 1	1	2713.915740631	2715.958518589	399.1	3093.0	2693.9	703.1	2.043	U1
1204	Spectrogram 1	1	2716.969547873	2718.219547715	324.3	3093.0	2768.7	656.2	1.250	U6
1205	Spectrogram 1	1	2718.789400585	2719.892341622	124.7	3018.2	2893.5	257.8	1.103	U4
1206	Spectrogram 1	1	2722.183853335	2724.555176565	374.2	3018.2	2644.0	679.7	2.371	U9
1207	Spectrogram 1	1	2725.253705889	2726.595617485	249.4	3043.1	2793.7	609.4	1.342	U6
1208	Spectrogram 1	1	2730.008452585	2731.368746531	399.1	2968.3	2569.2	656.2	1.360	U6
1209	Spectrogram 1	1	2733.574628606	2734.254775580	473.9	2893.4	2419.5	679.7	0.680	U3
1210	Spectrogram 1	1	2736.747483942	2738.824689563	299.3	2918.4	2619.1	679.7	2.077	U9
1211	Spectrogram 1	1	2739.688660042	2740.718071677	274.4	3068.0	2793.6	703.1	1.029	U4
1212	Spectrogram 1	1	2741.986453870	2742.427630285	399.1	2793.7	2394.6	492.2	0.441	U3
1213	Spectrogram 1	1	2745.031235146	2747.476087779	449.0	3068.0	2619.0	492.2	2.445	U9
1214	Spectrogram 1	1	2748.376822960	2749.976087464	299.3	2968.3	2669.0	585.9	1.599	U1
1215	Spectrogram 1	1	2753.810723068	2755.079105262	349.2	2968.3	2619.1	562.5	1.268	U6
1216	Spectrogram 1	1	2757.229840285	2758.093810764	274.4	2943.3	2668.9	492.2	0.864	U6
1217	Spectrogram 1	1	2760.274425978	2762.278102196	274.4	2968.3	2693.9	281.2	2.004	U5
1218	Spectrogram 1	1	2763.270749130	2764.318543115	299.3	2893.4	2594.1	492.2	1.048	U6
1219	Spectrogram 1	1	2765.311190049	2765.899425269	199.5	2893.4	2693.9	492.2	0.588	U4
1220	Spectrogram 1	1	2767.897828578	2770.030181251	249.4	2843.6	2594.2	281.2	2.132	U9
1221	Spectrogram 1	1	2770.416210614	2772.089004521	99.8	2918.4	2818.6	210.9	1.673	U9
1222	Spectrogram 1	1	2775.408723078	2776.787399375	299.3	2993.2	2693.9	492.2	1.379	U6
1223	Spectrogram 1	1	2779.317670416	2779.666935078	349.2	2993.2	2644.0	773.4	0.349	33
1224	Spectrogram 1	1	2779.869140935	2781.744140699	324.3	2968.3	2644.0	539.1	1.875	O
1225	Spectrogram 1	1	2782.700022932	2783.839728670	199.5	2893.4	2693.9	539.1	1.140	Q
1226	Spectrogram 1	1	2784.869140305	2785.825022538	249.4	2943.3	2693.9	375.0	0.956	Q
1227	Spectrogram 1	1	2786.707375368	2787.093404731	299.3	3043.1	2743.8	1101.6	0.386	33
1228	Spectrogram 1	1	2787.295610588	2789.630169117	274.4	2943.3	2668.9	281.2	2.335	O
1229	Spectrogram 1	1	2790.158000022	2791.720499826	274.4	2943.3	2668.9	281.2	1.562	O
1230	Spectrogram 1	1	2792.382264448	2793.632264291	249.4	2968.3	2718.9	351.6	1.250	Q
1231	Spectrogram 1	1	2795.189491185	2795.667432301	399.1	2943.3	2544.2	820.3	0.478	33
1232	Spectrogram 1	1	2795.888020508	2798.388020193	324.3	2868.5	2544.2	328.1	2.500	O
1233	Spectrogram 1	1	2798.976255414	2801.200519839	299.3	2968.3	2669.0	351.6	2.224	O
1234	Spectrogram 1	1	2803.872999234	2805.031087324	172.3	2977.7	2805.4	304.7	1.158	Q
1235	Spectrogram 1	1	2807.751675216	2810.270057252	221.5	3027.0	2805.5	304.7	2.518	O
1236	Spectrogram 1	1	2811.223945600	2814.679827517	319.9	2953.1	2633.2	328.1	3.456	O
1237	Spectrogram 1	1	2816.444533159	2817.326885989	393.7	3051.6	2657.9	890.6	0.882	O
1238	Spectrogram 1	1	2819.587915116	2822.032767750	344.5	2977.7	2633.2	351.6	2.445	O
1239	Spectrogram 1	1	2824.606296837	2826.040120186	98.4	2067.2	1968.8	257.8	1.434	Q
1240	Spectrogram 1	1	2828.576225988	2828.962255351	221.5	2879.3	2657.8	703.1	0.386	33
1241	Spectrogram 1	1	2829.201225909	2831.737990295	172.3	1993.4	1821.1	257.8	2.537	O
1242	Spectrogram 1	1	2832.289460814	2833.999019422	49.2	1796.5	1747.3	234.4	1.710	O
1243	Spectrogram 1	1	2835.359313369	2837.326224886	73.8	1993.4	1919.6	257.8	1.967	O
1244	Spectrogram 1	1	2838.125531259	2841.213766164	123.0	1894.9	1771.9	281.2	3.088	25
1245	Spectrogram 1	1	2841.746854332	2843.952736407	73.8	2042.6	1968.8	234.4	2.206	O
1246	Spectrogram 1	1	2844.210089316	2845.368177406	98.4	1870.3	1771.9	281.2	1.158	26
1247	Spectrogram 1	1	2847.059353663	2848.511559363	73.8	1919.5	1845.7	234.4	1.452	Q
1248	Spectrogram 1	1	2850.468543102	2853.556778007	147.7	1919.5	1771.8	257.8	3.088	25
1249	Spectrogram 1	1	2853.758983864	2856.406042354	98.4	1845.7	1747.3	234.4	2.647	31
1250	Spectrogram 1	1	2857.876630404	2859.145012597	147.7	1944.1	1796.4	234.4	1.268	26
1251	Spectrogram 1	1	2860.733136712	2863.784606915	98.4	2018.0	1919.6	257.8	3.051	25
1252	Spectrogram 1	1	2864.299312733	2866.321371302	172.3	2042.6	1870.3	234.4	2.022	31
1253	Spectrogram 1	1	2869.427988558	2870.402253141	49.2	2091.8	2042.6	234.4	0.974	26
1254	Spectrogram 1	1	2873.812663016	2876.018545091	147.7	2067.2	1919.5	210.9	2.206	25
1255	Spectrogram 1	1	2877.047956726	2878.385004898	73.8	2042.6	1968.8	234.4	1.337	32
1256	Spectrogram 1	1	2880.166877622	2880.938936348	98.4	2091.8	1993.4	234.4	0.772	26
1257	Spectrogram 1	1	2883.489013582	2885.713278008	123.0	1968.7	1845.7	257.8	2.224	25
1258	Spectrogram 1	1	2886.500691464	2888.651426487	73.8	1944.1	1870.3	234.4	2.151	31
1259	Spectrogram 1	1	2891.353632029	2892.713925976	147.7	1944.1	1796.4	234.4	1.360	26
1260	Spectrogram 1	1	2895.445597073	2898.331626121	73.8	1968.7	1894.9	281.2	2.886	25
1261	Spectrogram 1	1	2898.883096640	2900.813243455	49.2	1944.1	1894.9	234.4	1.930	31
1262	Spectrogram 1	1	2902.963978479	2904.122066568	0.0	1944.1	1944.1	234.4	1.158	26
1263	Spectrogram 1	1	2906.410542837	2907.973042640	123.0	1944.1	1821.1	351.6	1.562	25
1264	Spectrogram 1	1	2909.167895431	2911.833336271	147.7	2018.0	1870.3	257.8	2.665	31
1265	Spectrogram 1	1	2913.720240687	2916.036416866	98.4	2018.0	1919.6	257.8	2.316	31
1266	Spectrogram 1	1	2916.973916748	2920.337886912	98.4	1919.5	1821.1	351.6	3.364	25
1267	Spectrogram 1	1	2921.286876811	2922.867758964	196.9	2018.0	1821.1	234.4	1.581	31
1268	Spectrogram 1	1	2925.257464546	2926.194964428	49.2	1993.4	1944.2	257.8	0.937	26
1269	Spectrogram 1	1	2927.476870697	2930.632527761	49.2	1894.9	1845.7	304.7	3.156	25
1270	Spectrogram 1	1	2930.984959703	2933.210845655	15.2	1774.5	1759.3	257.8	2.226	31
1271	Spectrogram 1	1	2936.697323806	2937.598058986	73.8	1944.1	1870.3	234.4	0.901	26
1272	Spectrogram 1	1	2938.898144201	2939.890791134	49.2	1894.9	1845.7	281.2	0.993	U
1273	Spectrogram 1	1	2940.557617437	2942.708352460	73.8	1968.7	1894.9	281.2	2.151	25
1274	Spectrogram 1	1	2943.585643610	2945.258437517	147.7	1944.1	1796.4	257.8	1.673	31
1275	Spectrogram 1	1	2947.574613696	2948.431211627	147.7	1870.3	1722.6	257.8	0.857	26
1276	Spectrogram 1	1	2950.120630633	2952.216218604	49.2	1944.1	1894.9	281.2	2.096	25
1277	Spectrogram 1	1	2952.951512629	2954.752982991	123.0	1894.9	1771.9	257.8	1.801	31
1278	Spectrogram 1	1	2958.164901842	2958.999609074	24.6	1870.3	1845.7	257.8	0.835	26
1279	Spectrogram 1	1	2962.279020992	2963.841520795	24.6	1821.1	1796.5	140.6	1.562	25
1280	Spectrogram 1	1	2964.981226534	2966.286373428	73.8	1993.4	1919.6	257.8	1.305	31
1281	Spectrogram 1	1	2968.584167257	2969.742255346	49.2	2018.0	1968.8	257.8	1.158	26
1282	Spectrogram 1	1	2971.700263939	2973.630410754	98.4	1968.7	1870.3	234.4	1.930	25
1283	Spectrogram 1	1	2974.678204740	2976.093645738	98.4	2067.2	1968.8	257.8	1.415	31
1284	Spectrogram 1	1	2978.336292514	2979.328939448	73.8	1919.5	1845.7	257.8	0.993	26
1285	Spectrogram 1	1	2981.068558183	2983.072234402	24.3	1869.9	1845.6	281.2	2.004	25
1286	Spectrogram 1	1	2984.708263607	2985.517087035	121.4	1967.0	1845.6	257.8	0.809	26
1287	Spectrogram 1	1	2986.243478135	2986.960389810	48.6	1772.7	1724.1	257.8	0.717	U
1288	Spectrogram 1	1	2988.486124912	2989.607448300	194.3	2088.4	1894.1	257.8	1.121	26
1289	Spectrogram 1	1	2992.438330296	2994.258183008	145.7	1845.6	1699.9	281.2	1.820	25
1290	Spectrogram 1	1	2994.772888826	2995.103771137	24.3	1942.7	1918.4	140.6	0.331	U
1291	Spectrogram 1	1	2995.471418149	2996.905241498	48.6	2112.7	2064.1	257.8	1.434	26
1292	Spectrogram 1	1	2997.775843720	2998.088343681	97.1	1942.7	1845.6	140.6	0.312	U
1293	Spectrogram 1	1	2998.603049498	3000.110402250	97.1	1942.7	1845.6	257.8	1.507	31
1294	Spectrogram 1	1	3001.636137352	3003.658195920	97.1	1942.7	1845.6	281.2	2.022	25
1295	Spectrogram 1	1	3004.411872296	3004.687607555	72.9	1967.0	1894.1	750.0	0.276	U
1296	Spectrogram 1	1	3005.055254568	3006.580989670	121.4	2064.2	1942.8	257.8	1.526	31
1297	Spectrogram 1	1	3007.970154600	3008.613536872	121.4	1505.6	1384.2	257.8	0.643	U
1298	Spectrogram 1	1	3009.650842224	3010.478048002	0.0	1991.3	1991.3	257.8	0.827	26
1299	Spectrogram 1	1	3010.874565999	3012.216477594	194.3	1529.9	1335.6	281.2	1.342	32
1300	Spectrogram 1	1	3013.448095086	3014.973830188	48.6	1845.6	1797.0	257.8	1.526	26
1301	Spectrogram 1	1	3016.499565290	3017.528976925	121.4	1602.8	1481.4	257.8	1.029	26
1302	Spectrogram 1	1	3019.004299632	3019.616418269	15.2	1461.7	1446.5	70.3	0.612	U
1303	Spectrogram 1	1	3020.038651619	3021.068063254	121.4	1554.2	1432.8	257.8	1.029	26
1304	Spectrogram 1	1	3022.869533615	3024.266592263	48.6	1408.5	1359.9	117.2	1.397	25
1305	Spectrogram 1	1	3025.057033340	3026.803356649	121.4	1748.5	1627.1	257.8	1.746	32
